ID,Sirsi Value,Preferred Label,URI
48994c75-15fe-360e-83fc-cfdce572adde,Dance music,Dance music,http://id.loc.gov/authorities/subjects/sh85035638
22de8473-e4cd-3d34-bd40-a4efbb9baac7,Vocal quartets with organ,Sacred vocal quartets with organ,http://id.loc.gov/authorities/subjects/sh85116302
6461bca2-272f-35ad-82de-f694f7c610ec,"Choruses (Men's voices, 4 parts), Unaccompanied","Choruses (Men's voices, 4 parts), Unaccompanied",http://id.loc.gov/authorities/subjects/sh85024964
cc454d8b-7fc0-3f2a-b7fb-6602bc86d3f3,Rowing,Rowing,http://id.loc.gov/authorities/subjects/sh85115565
91c09247-1c74-3e03-99ae-fd3de23075ff,Regattas,Regattas,http://id.loc.gov/authorities/subjects/sh85112340
00b4e415-2dff-39ad-bf52-8d8d8263ca42,Saratoga,Saratoga,http://id.loc.gov/authorities/names/n96051259
ef4c59a4-85a3-3287-a5a3-2cb5e28c876b,Songs with instrumental ensemble,Songs with instrumental ensemble,http://id.loc.gov/authorities/subjects/sh85125201
9cbe2f26-a9fb-36b7-bbb4-dab593816dd1,Marches (Voice with piano),Marches (Voice with piano),http://id.loc.gov/authorities/subjects/sh85081016
0aaa3321-3251-3a35-94a5-7688165053fd,Reunions,Reunions,http://id.loc.gov/authorities/subjects/sh86003774
54e63c36-6e71-3fd3-b17e-3287cab815bb,Conduct of life,Conduct of life,http://id.loc.gov/authorities/subjects/sh85030802
af92acb6-f789-30aa-8e98-a5343656cbec,War songs,War songs,http://id.loc.gov/authorities/subjects/sh85145219
83346cc7-bafc-308e-b4c2-4c6280d10429,"Jacobite Rebellion, 1745-1746","Jacobite Rebellion, 1745-1746",http://id.loc.gov/authorities/subjects/sh85069220
21700266-cf23-3968-aaef-6391c97f7407,Sparrows,Sparrows,http://id.loc.gov/authorities/subjects/sh85126325
13c93d09-8813-37ee-945e-c210d0a5a4b0,Offertories (Music),Offertories (Music),http://id.loc.gov/authorities/subjects/sh85094163
b025edfb-7b52-3b73-83db-e14820fe8316,Swords,Swords,http://id.loc.gov/authorities/subjects/sh85131359
d0b77426-4371-3acb-8de9-9b7a49b12786,Plantations,Plantations,http://id.loc.gov/authorities/subjects/sh85102827
80094b82-bdf7-38f7-9bf2-c82f082b1eee,Mistletoes,Mistletoes,http://id.loc.gov/authorities/subjects/sh85086250
d69451c8-12ac-31ee-a538-65208a9b0452,"Reed organ music, Arranged","Reed organ music, Arranged",http://id.loc.gov/authorities/subjects/sh85112163
45bc4e07-4ba8-373c-806f-c5c6bc106d09,Charity,Charity,http://id.loc.gov/authorities/subjects/sh85022672
558c42e2-28d8-3c95-9210-2b82168a2b71,"Plucked instrument trios (Guitar, mandolins (2))","Plucked instrument trios (Guitar, mandolins (2))",http://id.loc.gov/authorities/subjects/sh98007745
7ac46c5f-e2f9-31e0-8207-1bb412921547,Water spirits,Water spirits,http://id.loc.gov/authorities/subjects/sh85145644
46a9817e-1185-3a16-958c-faa77cb548d2,"Canons, fugues, etc. (Piano)","Canons, fugues, etc. (Piano)",http://id.loc.gov/authorities/subjects/sh85019713
3a90ce6f-c519-3a4e-8304-dfec2266b7d9,Toccatas,Toccatas,http://id.loc.gov/authorities/subjects/sh93006216
f9ee7311-aa38-3b51-942a-cea83fd73d44,Songs (Low voice) with instrumental ensemble,Songs (Low voice) with instrumental ensemble,http://id.loc.gov/authorities/subjects/sh85125165
a3ad457e-879e-3fc7-972f-f7039500b696,Chinese Americans,Chinese Americans,http://id.loc.gov/authorities/subjects/sh85024244
b94657d3-9b88-3fe9-bc49-adbf4da6d98b,Beds,Beds,http://id.loc.gov/authorities/subjects/sh85012788
af437f71-0582-3242-8f9f-6d83821f57ae,Songs (High voice)with piano,Songs (High voice) with piano,http://id.loc.gov/authorities/subjects/sh85125149
4379bf34-db8a-3484-815d-d3705f30639a,Winds,Winds,http://id.loc.gov/authorities/subjects/sh85146948
6dfb159a-b2e2-344a-a05b-af38df858a3b,Columbidae,Columbidae,http://id.loc.gov/authorities/subjects/sh85028749
c5429fd6-2d7b-3907-af9a-8f863c819efa,Songs and music,Songs and music,http://id.loc.gov/authorities/subjects/sh2003003686
b1981e17-56a0-36a9-b2dc-3aa593c2c09d,Children's songs,Children's songs,http://id.loc.gov/authorities/subjects/sh85023779
6db95788-d528-38b5-bb32-a1266606f026,Monologues with music (Piano),Monologues with music (Piano),http://id.loc.gov/authorities/subjects/sh85086937
c8398190-bb25-3f1c-8de4-9f9bfb75dcde,Aging,Aging,http://id.loc.gov/authorities/subjects/sh85002201
833c17ec-9a08-3e1d-977e-f7a92b981d2a,Piano music (1 hand),Piano music (1 hand),http://id.loc.gov/authorities/subjects/sh85101792
8825db18-2226-32f4-bb27-a5d7b72d56b7,Sacred songs,Sacred songs,http://id.loc.gov/authorities/subjects/sh85116317
1da687ea-a0a0-3aff-b6f2-74d9d0334342,Spinning-wheel,Spinning-wheel,http://id.loc.gov/authorities/subjects/sh85126716
ee8ce3ce-9281-38b2-95c0-bd07b44eb401,Flags,Flags,http://id.loc.gov/authorities/subjects/sh85048969
014c1f7f-197c-3d00-b7da-dbd3a93dc38e,Songs (High voice) with orchestra,Songs (High voice) with orchestra,http://id.loc.gov/authorities/subjects/sh85125146
d7ce9e2f-dd00-34a8-8cb9-10cea0403db9,Easter music,Easter music,http://id.loc.gov/authorities/subjects/sh85040597
4c7436b8-e174-39b5-b9b9-6b6546cf5b47,Chaconnes (Piano),Chaconnes (Piano),http://id.loc.gov/authorities/subjects/sh85022259
3afe546f-c39d-3080-a180-d5f18f86d7e3,Vocal duets with guitar,Vocal duets with guitar,http://id.loc.gov/authorities/subjects/sh85144069
6ba4ae7e-b531-31f0-8132-a34b567275dd,Suites (Harpsichord),Suites (Harpsichord),http://id.loc.gov/authorities/subjects/sh85129953
8875ca8d-3a4d-3100-913a-c9c2b2d67572,Forget-me-nots,Forget-me-nots,http://id.loc.gov/authorities/subjects/sh85050765
60a1af91-1259-3a06-9226-9c3890100bed,Clarinet and piano music,Clarinet and piano music,http://id.loc.gov/authorities/subjects/sh85026603
e4ca60ad-19d7-3702-8e5c-ad1708cca322,"Ballads, English","Ballads, English",http://id.loc.gov/authorities/subjects/sh85011235
64f03e1b-c735-3a81-b9e4-e388265793b4,Hornpipes,Hornpipes,http://id.loc.gov/authorities/subjects/sh85062054
7a1f3eb0-5b61-3ab9-acad-42982e2525d6,Bow and arrow,Bow and arrow,http://id.loc.gov/authorities/subjects/sh85016142
ba00be07-77b0-367f-95ca-6bcca411dcf2,Songs with organ,Sacred songs with organ,http://id.loc.gov/authorities/subjects/sh85116368
3b6ff4a8-b253-3ee1-9f3d-669e8196f706,"Organ music, Arranged","Organ music, Arranged",http://id.loc.gov/authorities/subjects/sh85095474
ca1971db-8aa5-3e9a-90a6-02a3210b6c49,Ships,Ships,http://id.loc.gov/authorities/subjects/sh85121591
69f341dc-9f75-37a8-bd07-5a5cfada70de,"Ballads, English","Ballads, English",http://id.loc.gov/authorities/subjects/sh85011235
ed9b48ae-6ab2-36b7-bce3-7cc8f7fda32f,Scotland,Scotland,http://id.loc.gov/authorities/names/n79123936
b80f1028-9947-3970-a1b5-aae9a7140911,Vocal duets with organ,Sacred vocal duets with organ,http://id.loc.gov/authorities/subjects/sh85116274
6b429e7c-3b73-3306-b5af-bf7fd171f428,Vocal scores with organ,Vocal scores with organ,http://id.loc.gov/authorities/subjects/sh99002054
74e50032-76f9-3627-980b-85a98fbb185d,Runaway children,Runaway children,http://id.loc.gov/authorities/subjects/sh85115840
f9630393-d66d-31f2-9968-d9c509b88318,Male friendship,Male friendship,http://id.loc.gov/authorities/subjects/sh93005650
8db25f07-79c1-3a0b-9a85-215657cc6000,Race relations,Race relations,http://id.loc.gov/authorities/subjects/sh85110249
b383e1a0-7c19-3f24-ba2b-9b0dc6ff5743,American poetry,American poetry,http://id.loc.gov/authorities/subjects/sh85004382
c51eaec1-5115-3a8b-9ee6-bf067d6316f3,Songs and music,Songs and music,http://id.loc.gov/authorities/subjects/sh99001806
bb2051e8-29e1-32cc-b238-61ae4fa36ec7,Texts,Texts,http://id.loc.gov/authorities/subjects/sh99001271
cd461bb3-6ecc-34fe-a722-06a1490b6939,Maryland,Maryland,http://id.loc.gov/authorities/names/n79029831
3bf8b99c-26e6-36f8-9988-12c3822bdfab,"Quartets (Violins (2), violoncellos (2))","String quartets (Violins (2), cellos (2))",http://id.loc.gov/authorities/subjects/sh85129048
8fabcc47-c550-334b-b7da-907bef12bb40,Indians of South America,Indians of South America,http://id.loc.gov/authorities/subjects/sh85065540
9d031237-1e42-34fa-8fdf-78a1f9021cac,Brazil,Brazil,http://id.loc.gov/authorities/names/n79128015
faecb92b-2c0a-37d7-ba19-dcd39e371874,Indigenous peoples,Indigenous peoples,http://id.loc.gov/authorities/subjects/sh85090174
c5abb638-cd76-3385-80c4-737fa0030039,Brazil,Brazil,http://id.loc.gov/authorities/names/n79128015
9d24c0d6-f1b0-32cb-b294-16fcc985c3eb,Tupi language,Tupi language,http://id.loc.gov/authorities/subjects/sh85138695
6d7c406d-1b27-38ef-9622-4dbb7e6fc7f8,Statistics,Statistics,http://id.loc.gov/authorities/subjects/sh85127580
75515b56-6850-3fad-b341-411b5eb5d273,States,States,http://id.loc.gov/authorities/subjects/sh2001008678
3db96c4f-819a-37f3-9396-736fc333aa42,Posters,Posters,http://id.loc.gov/authorities/subjects/sh99001723
b4781b4e-70a0-3f25-9506-7fb9ef340808,Henrico County,Henrico County (Va.),http://id.loc.gov/authorities/names/n82039667
0d2c513c-7763-3fb7-bdca-1490bd653daa,Fourth of July celebrations,Fourth of July celebrations,http://id.loc.gov/authorities/subjects/sh85051103
5c2ba742-27e9-3b5d-addb-b958b2753cdd,New York,New York (State),http://id.loc.gov/authorities/names/n80126293
e4706baf-f3ce-3d55-997e-f8a39c19287f,Menus,Menus,http://id.loc.gov/authorities/subjects/sh85083733
e1764e83-c14a-38c8-9d9d-ca43a97ce7ac,Letterheads,Letterheads,http://id.loc.gov/authorities/subjects/sh85076238
490bb3fd-2128-30d5-af2e-3754d5b19d28,Advertising,Advertising,http://id.loc.gov/authorities/subjects/sh85001086
38f3ee11-ca40-3314-8abb-73f5b5cca01b,American loyalists,American loyalists,http://id.loc.gov/authorities/subjects/sh85004364
1005d7e7-7dae-39a6-a61e-c6274f37f479,Espionage,Espionage,http://id.loc.gov/authorities/subjects/sh85044893
d53dce43-df1a-36ad-895c-361fcf4970a7,Massachusetts,Massachusetts,http://id.loc.gov/authorities/names/n79007084
b892ef6e-8db6-34f9-9260-7ca4d70e20fb,"Fort Moultrie, Battle of, S.C., 1776","Fort Moultrie, Battle of, S.C., 1776",http://id.loc.gov/authorities/subjects/sh85087712
aa6bbdf3-e2a0-3479-92b0-5bb164da57aa,"Nat Turner's Rebellion, Virginia, 1831","Nat Turner's Rebellion, Virginia, 1831",http://id.loc.gov/authorities/subjects/sh85125604
22148d3d-c2bf-3e43-9251-96215e45200d,Slave rebellions,Slave rebellions,http://id.loc.gov/authorities/subjects/sh85123318
bb76a6d8-229c-32b0-ade3-6d82f08442ab,Southampton County,Southampton County (Va.),http://id.loc.gov/authorities/names/n80139947
4d8fc784-277c-333f-a050-04d00a59ecaa,Traitors,Traitors,http://id.loc.gov/authorities/subjects/sh94003528
14d66092-8980-3621-b121-2946917c8bb6,SOngs and music,Songs and music,http://id.loc.gov/authorities/subjects/sh99001806
f9f0be45-8baf-3c4a-8bb0-cc84488f8f2e,Death songs,Death songs,http://id.loc.gov/authorities/subjects/sh85036116
8e5e4272-95b2-3c23-8f09-3618b69ea777,Naval battles,Naval battles,http://id.loc.gov/authorities/subjects/sh85090368
b724f71b-fc82-329a-bf6d-5ca42fa9c493,Prisoners of war,Prisoners of war,http://id.loc.gov/authorities/subjects/sh85106971
c813c664-5830-3b01-a111-139747f6293e,Patriotic poetry,Patriotic poetry,http://id.loc.gov/authorities/subjects/sh85098738
5dda7828-e7c8-3893-be03-5ece192d2a7e,"Emblems, National","Emblems, National",http://id.loc.gov/authorities/subjects/sh85042694
6a5491c8-5fc7-3177-8d10-fbfd027b09e7,Pictorial works,Pictorial works,http://id.loc.gov/authorities/subjects/sh99001272
fe153295-6788-3f54-aedc-e85530a5ac89,Hope,Hope,http://id.loc.gov/authorities/subjects/sh85061922
36984e65-a2f3-3d4f-8117-626b6ff8d50e,Marriage proposals,Marriage proposals,http://id.loc.gov/authorities/subjects/sh85081511
19ccbf33-8f09-3f71-b8b8-5313cb0a4e8f,Ardennes,Ardennes (France),http://id.loc.gov/authorities/names/n50051287
0ddc0249-76e7-38d1-b0d8-4f97b8435165,Champagne-Ardenne,Champagne-Ardenne (France),http://id.loc.gov/authorities/names/n82000455
ac0dc48b-129f-3582-bc6f-e4f7cb9c9005,Argonne,Argonne (France),http://id.loc.gov/authorities/subjects/sh86000647
60141299-5eb2-3d58-984a-76d45024e192,Political activity,Political activity,http://id.loc.gov/authorities/subjects/sh2002011434
15ef4e97-7822-3cf1-91d4-ce9cd2c61851,Civil rights,Civil rights,http://id.loc.gov/authorities/subjects/sh85026371
7008fcfe-fc44-3d33-bcdf-92f958214446,Psalmody,Psalmody,http://id.loc.gov/authorities/subjects/sh85108114
995d1730-773c-3c61-98f1-642f0f2e9d88,"Hymns, English","Hymns, English",http://id.loc.gov/authorities/subjects/sh85063617
efd8ee95-30b6-3489-8af6-17436b7a317a,Hymn tunes,Hymn tunes,http://id.loc.gov/authorities/subjects/sh85063597
a84b5996-2701-38f6-bb87-2b0b26b98d92,Noncitizens,Noncitizens,http://id.loc.gov/authorities/subjects/sh85003545
99c36b28-366a-3265-b5e4-53e3119406a9,Naturalization,Naturalization,http://id.loc.gov/authorities/subjects/sh85090274
d7779e5b-bc1a-3611-838a-dab0a20406ab,"Alien and Sedition laws, 1798","Alien and Sedition laws, 1798",http://id.loc.gov/authorities/subjects/sh85003501
3c04ddae-2da4-349e-8558-46a111ec21b1,Privateering,Privateering,http://id.loc.gov/authorities/subjects/sh85107056
77639d1b-14bc-36be-a8ad-f6c9544b0b9f,"Architecture, Domestic","Architecture, Domestic",http://id.loc.gov/authorities/subjects/sh85006722
93bf388f-22f9-31ae-b026-13aecf0e1243,Great Britain,Great Britain,http://id.loc.gov/authorities/names/n79023147
b6382609-2e1c-3c10-99d1-16c77d1278cc,Voyages around the world,Voyages around the world,http://id.loc.gov/authorities/subjects/sh85144447
0a5c1b8f-b598-36a7-8723-bb1e946d48d9,Detective and mystery stories,Detective and mystery stories,http://id.loc.gov/authorities/subjects/sh85037260
678f38c9-b5ea-34c5-869f-215114b3905d,"Horror tales, American","Horror tales, American",http://id.loc.gov/authorities/subjects/sh85062085
cb86516a-15c9-3d7e-a651-faa8088ff72f,Indians of North America,Indians of North America,http://id.loc.gov/authorities/subjects/sh85065184
b75b5575-e88d-3f9c-9a77-1fc2f5239084,Dummies (Bookselling),Dummies (Bookselling),http://id.loc.gov/authorities/subjects/sh87001712
1a17280c-e8bb-3bff-af21-ef44f0d6ac2b,Jews,Jews,http://id.loc.gov/authorities/subjects/sh85070361
221e25f5-4dc1-30c2-9fc5-504e716637fb,Travel,Travel,http://id.loc.gov/authorities/subjects/sh85137149
257e74a3-9441-341a-8383-2784879a10ad,Travelers,Travelers,http://id.loc.gov/authorities/subjects/sh85137170
4d01244e-1b83-3173-8074-d67b4a14b6b9,Juvenile literature,Juvenile literature,http://id.loc.gov/authorities/subjects/sh99001674
9296e48b-a2d6-32e3-92f3-75b03ba66f8e,City and town life,City and town life,http://id.loc.gov/authorities/subjects/sh85026255
70bdbf20-7611-3f3a-9572-cba37cb51a42,American literature,American literature,http://id.loc.gov/authorities/subjects/sh85004336
f49505bc-8f80-3d24-bafe-5357f6fbbba0,"Children's stories, American","Children's stories, American",http://id.loc.gov/authorities/subjects/sh85023784
65d7fcb8-2768-34ca-984c-5b1b831f108f,Country life,Country life,http://id.loc.gov/authorities/subjects/sh85033462
84687661-c7f2-37ac-9e7e-58d24ee3662a,Personal narratives,Personal narratives,http://id.loc.gov/authorities/subjects/sh99001714
ff1349f4-8764-3efd-b96a-fa5f1f5d3bc1,"Printing, Public","Printing, Public",http://id.loc.gov/authorities/subjects/sh85106801
9d330a6f-3423-3aa9-b890-1de9c5d78814,Duck (Textile),Duck (Textile),http://id.loc.gov/authorities/subjects/sh85039868
5a099008-30a7-3cfb-9ed0-2801071b51d4,Creek Indians,Creek Indians,http://id.loc.gov/authorities/subjects/sh85033891
59ac5f87-c30b-3bf1-94cf-ac2e418fa18e,Government relations,Government relations,http://id.loc.gov/authorities/subjects/sh99005270
b93e0b6a-5e22-36f7-9acd-a6fe9114a55f,Georgia,Georgia,http://id.loc.gov/authorities/names/n79023113
43fcd80c-2b1b-3508-855a-170b30e236a5,Statistics,Statistics,http://id.loc.gov/authorities/subjects/sh99001414
aab4a435-fdaf-3f06-ad77-392bfea080c6,Land tenure,Land tenure,http://id.loc.gov/authorities/subjects/sh00006381
a6609910-9e1f-3d75-b362-f791bb01eadf,Campaign literature,Campaign literature,http://id.loc.gov/authorities/subjects/sh85019190
271cbf69-5bb2-3f79-be05-adbe936ac078,Visions,Visions,http://id.loc.gov/authorities/subjects/sh85143882
bbd0a6ce-3177-3633-837f-544965238a87,Land companies,Land companies,http://id.loc.gov/authorities/subjects/sh85074295
7d7e1f14-eed2-34d1-b47a-99a1649f7383,Naval stores,Naval stores,http://id.loc.gov/authorities/subjects/sh85090408
a16411f5-a7a6-3fef-a1c6-bea6cf5a7357,Law and legislation,Law and legislation,http://id.loc.gov/authorities/subjects/sh99004848
0ab7c57f-146e-3f43-a1b7-78a6eb72393c,"Embargo, 1807-1809","Embargo, 1807-1809",http://id.loc.gov/authorities/subjects/sh85042666
eb50a88f-0f5d-36fb-a137-ae85fb73e0e1,"Thames, Battle of the, Ont., 1813","Thames, Battle of the, Ont., 1813",http://id.loc.gov/authorities/subjects/sh85134479
dd34c8a3-8f0b-381f-93ff-6913a1e5c10e,Commercial associations,Commercial associations,http://id.loc.gov/authorities/subjects/sh85028919
02ffd0ae-0d52-362d-a24a-368647af656e,Legislative bodies,Legislative bodies,http://id.loc.gov/authorities/subjects/sh85075807
fb96d385-c3f9-3c87-b760-d621433dec06,Directories,Directories,http://id.loc.gov/authorities/subjects/sh99001609
648eab19-99d2-3093-ba7f-449bd00ea59f,Law and legislation,Law and legislation,http://id.loc.gov/authorities/subjects/sh99004848
bfdc77b0-a99b-390d-af85-37aa6f8a64aa,Customs administration,Customs administration,http://id.loc.gov/authorities/subjects/sh85034969
aff5e126-d1ad-353f-af8d-3514e4e891f7,Ulster County,Ulster County (N.Y.),http://id.loc.gov/authorities/names/n80024634
068c156c-726d-3132-a39f-a882a4c1e802,Constitutional history,Constitutional history,http://id.loc.gov/authorities/subjects/sh85031326
79f4833e-10fd-3f93-b486-87f4949531c7,New Hampshire,New Hampshire,http://id.loc.gov/authorities/names/n79007325
ac7e0702-7cb1-3eda-8a2e-05148c7e4233,"Seminole War, 2nd, 1835-1842","Seminole War, 2nd, 1835-1842",http://id.loc.gov/authorities/subjects/sh85119944
53df21d1-68e8-3ccb-9f89-3df0c888deb7,"Seminole War, 2nd, 1835-1842","Seminole War, 2nd, 1835-1842",http://id.loc.gov/authorities/subjects/sh85119944
58a10808-7670-3623-8450-79b1f6950e68,Misconduct in office,Misconduct in office,http://id.loc.gov/authorities/subjects/sh85085982
4a0c2104-b46e-34ca-9d8b-bff3166107b6,American loyalists,American loyalists,http://id.loc.gov/authorities/subjects/sh85004364
2818bec2-fca8-3370-9e4a-7f83e4795853,Steamboat lines,Steamboat lines,http://id.loc.gov/authorities/subjects/sh85127728
74be7c3b-8817-3c02-822b-84de6a07953a,Atlantic Ocean,Atlantic Ocean,http://id.loc.gov/authorities/subjects/sh85009201-781
68899bea-a8d6-3574-b25d-d0a8c843d3ec,Hotels,Hotels,http://id.loc.gov/authorities/subjects/sh85062487
31951eb7-0ec3-3cf5-b8b2-54f6e16b3fc0,Water-pipes,Water-pipes,http://id.loc.gov/authorities/subjects/sh85145588
52d19167-672b-39ff-a7fa-5caf971cfa8f,Personal belongings,Personal belongings,http://id.loc.gov/authorities/subjects/sh85100103
ad31cbcc-1542-381a-8d3a-74c76a88feff,Legislators,Legislators,http://id.loc.gov/authorities/subjects/sh85075847
c5901e2f-a488-376e-b42c-99e2bc840e38,Taxation,Taxation,http://id.loc.gov/authorities/subjects/sh85132846
86df419e-eaa7-3451-a34b-ceb1a42ecab7,"Geography, Ancient","Geography, Ancient",http://id.loc.gov/authorities/subjects/sh85054012
76d3b016-f06d-36fa-b2b7-7f5799fdb98b,Mathematical geography,Mathematical geography,http://id.loc.gov/authorities/subjects/sh85054021
f31b0ccf-63f3-35d0-92bb-5217c3adff72,Incunabula,Incunabula,http://id.loc.gov/authorities/subjects/sh85064810
366d85a2-3bda-32e1-a6db-77655c1c19c9,"College students' writings, American","College students' writings, American",http://id.loc.gov/authorities/subjects/sh93001746
9c06c6f3-3df9-310c-973c-8c2ab7ce2377,Periodicals,Periodicals,http://id.loc.gov/authorities/subjects/sh99001647
af20f739-e486-327c-a8e6-85bd05bb93ed,Jamaica,Jamaica,http://id.loc.gov/authorities/names/n81008540-781
130f2e68-2c7b-3bb1-ad2e-71898cfc1f90,Scientific expeditions,Scientific expeditions,http://id.loc.gov/authorities/subjects/sh85118684
b5df5a13-f27d-3539-b5cc-88d35589554d,Arc measures,Arc measures,http://id.loc.gov/authorities/subjects/sh85006477
30b05827-8b82-38d6-a23f-af9a850fa7c0,Lotteries,Lotteries,http://id.loc.gov/authorities/subjects/sh85078455
b0acf9e7-1f5f-3b02-8e8c-717ac46da411,Lynchburg,Lynchburg (Va.),http://id.loc.gov/authorities/names/n80017776
006afefd-1c22-3d84-8c71-943239c2553f,"Hymns, English","Hymns, English",http://id.loc.gov/authorities/subjects/sh85063617
bf2410c9-e5c0-3281-b41d-5c44c1af045a,Shape-note hymnals,Shape-note hymnals,http://id.loc.gov/authorities/subjects/sh87007577
5257c485-06c7-3d97-a600-97c4b0bd57f0,Poetry of places,Poetry of places,http://id.loc.gov/authorities/subjects/sh85103732
8ce07809-2e36-3098-9dd2-69798da07907,"New Market, Battle of, New Market, Va., 1864","New Market, Battle of, New Market, Va., 1864",http://id.loc.gov/authorities/subjects/sh85091358
346caa9c-e3d8-3876-9f1b-0bbe2f18fc50,Confirmation,Confirmation,http://id.loc.gov/authorities/subjects/sh85030947
1cb49529-8b9a-3839-97e8-d5f04859207b,Faith,Faith,http://id.loc.gov/authorities/subjects/sh85046928
9bbd15b5-e53b-3abd-b63c-fe27b28b6227,"Manuscripts, Medieval","Manuscripts, Medieval",http://id.loc.gov/authorities/subjects/sh85080744
c25ad55c-1e15-397d-a716-343583a5f633,Contract labor,Contract labor,http://id.loc.gov/authorities/subjects/sh85031610
bf2de383-ae8a-3f93-be79-142796a1c509,Indentured servants,Indentured servants,http://id.loc.gov/authorities/subjects/sh85064828
8b3bd9d7-fc3a-3c4b-a6b6-d40a0efb8fc4,Civil rights,Civil rights,http://id.loc.gov/authorities/subjects/sh99004998
782729cd-1de0-3cb5-8c86-2cdffd2ec72a,Parades,Parades,http://id.loc.gov/authorities/subjects/sh85097741
bfd55f26-929f-3640-ba21-91a2802570c1,Connecticut,Connecticut,http://id.loc.gov/authorities/names/n79074102
642e962c-e114-3f48-a5eb-edb8b8b296dd,Stamford,Stamford (Conn.),http://id.loc.gov/authorities/names/n79065239
9dfe9844-23df-3b35-b116-b6f09c2e0edc,Memorial Day,Memorial Day,http://id.loc.gov/authorities/subjects/sh85083480
44b5e8cd-fd1f-3999-ad4f-3b940807a93a,Schools,Schools,http://id.loc.gov/authorities/subjects/sh85118451
248f7a90-f1ba-326d-9b0d-1253395a2d43,School management and organization,School management and organization,http://id.loc.gov/authorities/subjects/sh85118362
b151c9e6-acdb-3b4e-a779-799066d3cc1b,"Schedules, School","Schedules, School",http://id.loc.gov/authorities/subjects/sh85118097
575b3b42-5f0e-3c87-90f2-e00f3a227b5d,Railroad travel,Railroad travel,http://id.loc.gov/authorities/subjects/sh85110900
2923a614-ce02-3aed-ac5f-4d43debf7a73,Bookbinding,Bookbinding,http://id.loc.gov/authorities/subjects/sh85015705
ba183a36-971d-3100-aaa7-cc786074de09,"Manuscripts, Latin (Medieval and modern)","Manuscripts, Latin (Medieval and modern)",http://id.loc.gov/authorities/subjects/sh85080735
d06fcb72-01bf-320b-807b-8fa7a33ef047,"Sermons, Latin","Sermons, Latin",http://id.loc.gov/authorities/subjects/sh85120287
9b227c64-c03d-3202-8413-b860e64997ea,Temptation,Temptation,http://id.loc.gov/authorities/subjects/sh85133799
50b86264-721e-31ff-9bff-5127d57ae1aa,Sermons,Sermons,http://id.loc.gov/authorities/subjects/sh85120261
5d887a23-ec3c-3a74-995b-7c43cb17d518,"Soldiers' bodies, Disposition of","Soldiers' bodies, Disposition of",http://id.loc.gov/authorities/subjects/sh85124583
28bb2941-4344-3d87-bce2-2429479902c6,Sepulchral monuments,Sepulchral monuments,http://id.loc.gov/authorities/subjects/sh85120127
161a8fe2-0157-30f3-9371-566caa117ae6,Theological seminaries,Theological seminaries,http://id.loc.gov/authorities/subjects/sh85134653
9c0d019b-100a-3fe3-b822-596e493b87eb,Furniture industry and trade,Furniture industry and trade,http://id.loc.gov/authorities/subjects/sh85052567
4397c324-5513-38df-988b-8be24592ceeb,Baltimore,Baltimore (Md.),http://id.loc.gov/authorities/names/n79006530
6812608f-c662-3dc6-acb6-70e7a9b01df0,House furnishings industry and trade,House furnishings industry and trade,http://id.loc.gov/authorities/subjects/sh85062551
e591ece4-10a0-311a-9323-b244be1ff146,"Epigrams, Latin (Medieval and modern)","Epigrams, Latin (Medieval and modern)",http://id.loc.gov/authorities/subjects/sh88005741
322c27f0-773f-3a96-bdfd-097b492885e6,Husband and wife,Husband and wife,http://id.loc.gov/authorities/subjects/sh85063204
96366218-7512-3f4a-be76-2c26db1c8082,"Latin poetry, Medieval and modern","Latin poetry, Medieval and modern",http://id.loc.gov/authorities/subjects/sh85074975
aee3bde3-7ce4-3505-ae32-ef93967423df,"Manuscripts, Latin","Manuscripts, Latin",http://id.loc.gov/authorities/subjects/sh85080734
c3b9c119-04ac-3433-a15b-65e636abe3dc,Happiness,Happiness,http://id.loc.gov/authorities/subjects/sh85058807
dd5306cb-c5ed-32bd-9348-ebba23599133,Philosophy and religion,Philosophy and religion,http://id.loc.gov/authorities/subjects/sh85100999
3838a30c-e4af-3502-8bb8-63cfb92c920d,Theology,Theology,http://id.loc.gov/authorities/subjects/sh85134665
b6c50868-3de4-3059-8734-5946dc6e8d76,"Shenandoah Valley Campaign, 1864 (August-November)","Shenandoah Valley Campaign, 1864 (August-November)",http://id.loc.gov/authorities/subjects/sh85121339
d4697858-d6d7-3606-9c0c-1d65b03cc91d,"Cedar Creek, Battle of, Va., 1864","Cedar Creek, Battle of, Va., 1864",http://id.loc.gov/authorities/subjects/sh85021596
e4db44a9-c826-3683-b863-3495b89306ba,Tune-books,Tune-books,http://id.loc.gov/authorities/subjects/sh85138591
e34d4c76-e5a9-3d2e-9b95-79aa9222e644,"Choruses, Sacred (Mixed voices), Unaccompanied","Choruses, Sacred (Mixed voices), Unaccompanied",http://id.loc.gov/authorities/subjects/sh85024806
3f82caa6-e381-3427-b0b5-0efbefe9d279,Hymns,Hymns,http://id.loc.gov/authorities/subjects/sh85063599
61d9a281-70ba-334f-bb0d-93f7a529a879,Manuscripts (Papyri),Manuscripts (Papyri),http://id.loc.gov/authorities/subjects/sh85080781
b8d4ff47-b334-3560-a86d-36ce810103f7,"Manuscripts, Greek (Papyri)","Manuscripts, Greek (Papyri)",http://id.loc.gov/authorities/subjects/sh85080720
